Variables="density","machnumber","pressure","temperature","velocity:0","velocity:1","velocity:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
4.532767459750e-03,3.583043336868e+00,1.099051895142e+02,8.396823120117e+01,6.599050903320e+02,-3.536737710238e-02,0.000000000000e+00,1,8.839499950409e-02,7.339499890804e-02,0.000000000000e+00,0.000000000000e+00
4.508935846388e-03,3.588485479355e+00,1.090889129639e+02,8.378604125977e+01,6.601686401367e+02,-1.166797727346e-01,0.000000000000e+00,1,8.881000429392e-02,7.381000369787e-02,0.000000000000e+00,0.000000000000e+00
4.485104698688e-03,3.593927621841e+00,1.082726516724e+02,8.360385894775e+01,6.604321289062e+02,-1.979907006025e-01,0.000000000000e+00,1,8.922500163317e-02,7.422500103712e-02,0.000000000000e+00,0.000000000000e+00
4.461752250791e-03,3.599208354950e+00,1.074781341553e+02,8.342726898193e+01,6.606915893555e+02,-2.540321052074e-01,0.000000000000e+00,1,8.963999897242e-02,7.463999837637e-02,0.000000000000e+00,0.000000000000e+00
4.440133925527e-03,3.603904008865e+00,1.067624435425e+02,8.327094268799e+01,6.609364013672e+02,-2.184559404850e-01,0.000000000000e+00,1,9.005500376225e-02,7.505500316620e-02,0.000000000000e+00,0.000000000000e+00
4.418516065925e-03,3.608599901199e+00,1.060467681885e+02,8.311463165283e+01,6.611812744141e+02,-1.828804016113e-01,0.000000000000e+00,1,9.047000110149e-02,7.547000050545e-02,0.000000000000e+00,0.000000000000e+00
4.396898206323e-03,3.613295555115e+00,1.053310852051e+02,8.295831298828e+01,6.614260864258e+02,-1.473048627377e-01,0.000000000000e+00,1,9.088499844074e-02,7.588499784470e-02,0.000000000000e+00,0.000000000000e+00
4.375279881060e-03,3.617991447449e+00,1.046153945923e+02,8.280199432373e+01,6.616708984375e+02,-1.117286831141e-01,0.000000000000e+00,1,9.130000323057e-02,7.630000263453e-02,0.000000000000e+00,0.000000000000e+00
4.354679025710e-03,3.622739076614e+00,1.039247512817e+02,8.264495849609e+01,6.619086303711e+02,-1.270552575588e-01,0.000000000000e+00,1,9.171500056982e-02,7.671499997377e-02,0.000000000000e+00,0.000000000000e+00
4.334910307080e-03,3.627529144287e+00,1.032545776367e+02,8.248733520508e+01,6.621405639648e+02,-1.840456873178e-01,0.000000000000e+00,1,9.213000535965e-02,7.713000476360e-02,0.000000000000e+00,0.000000000000e+00
4.315142054111e-03,3.632319450378e+00,1.025844192505e+02,8.232971191406e+01,6.623724365234e+02,-2.410350888968e-01,0.000000000000e+00,1,9.254500269890e-02,7.754500210285e-02,0.000000000000e+00,0.000000000000e+00
4.295373801142e-03,3.637109518051e+00,1.019142608643e+02,8.217208862305e+01,6.626043701172e+02,-2.980245053768e-01,0.000000000000e+00,1,9.296000003815e-02,7.795999944210e-02,0.000000000000e+00,0.000000000000e+00
4.274140112102e-03,3.641963958740e+00,1.012224426270e+02,8.201487731934e+01,6.628517456055e+02,-2.661189734936e-01,0.000000000000e+00,1,9.337500482798e-02,7.837500423193e-02,0.000000000000e+00,0.000000000000e+00
4.252775572240e-03,3.646824121475e+00,1.005286788940e+02,8.185771179199e+01,6.631005859375e+02,-2.262106239796e-01,0.000000000000e+00,1,9.379000216722e-02,7.879000157118e-02,0.000000000000e+00,0.000000000000e+00
4.231410566717e-03,3.651684284210e+00,9.983491516113e+01,8.170053863525e+01,6.633493652344e+02,-1.863022893667e-01,0.000000000000e+00,1,9.420499950647e-02,7.920499891043e-02,0.000000000000e+00,0.000000000000e+00
4.210045561194e-03,3.656544446945e+00,9.914114379883e+01,8.154337310791e+01,6.635982055664e+02,-1.463932245970e-01,0.000000000000e+00,1,9.462000429630e-02,7.962000370026e-02,0.000000000000e+00,0.000000000000e+00
4.188680555671e-03,3.661404609680e+00,9.844738769531e+01,8.138619995117e+01,6.638469848633e+02,-1.064848825336e-01,0.000000000000e+00,1,9.503500163555e-02,8.003500103951e-02,0.000000000000e+00,0.000000000000e+00
4.167316015810e-03,3.666264772415e+00,9.775362396240e+01,8.122903442383e+01,6.640958251953e+02,-6.657654047012e-02,0.000000000000e+00,1,9.544999897480e-02,8.044999837875e-02,0.000000000000e+00,0.000000000000e+00
4.145950544626e-03,3.671125173569e+00,9.705985260010e+01,8.107186126709e+01,6.643446044922e+02,-2.666748128831e-02,0.000000000000e+00,1,9.586500376463e-02,8.086500316858e-02,0.000000000000e+00,0.000000000000e+00
4.125559236854e-03,3.675707578659e+00,9.640323638916e+01,8.092446136475e+01,6.645684814453e+02,-1.138037592173e-01,0.000000000000e+00,1,9.628000110388e-02,8.128000050783e-02,0.000000000000e+00,0.000000000000e+00
4.105673637241e-03,3.680161237717e+00,9.576605224609e+01,8.078169250488e+01,6.647800903320e+02,-2.637390494347e-01,0.000000000000e+00,1,9.669500589371e-02,8.169500529766e-02,0.000000000000e+00,0.000000000000e+00
4.086046013981e-03,3.684859037399e+00,9.514127349854e+01,8.063247680664e+01,6.649984130859e+02,-3.810054659843e-01,0.000000000000e+00,1,9.711000323296e-02,8.211000263691e-02,0.000000000000e+00,0.000000000000e+00
4.066418390721e-03,3.689556837082e+00,9.451649475098e+01,8.048326110840e+01,6.652167358398e+02,-4.982718825340e-01,0.000000000000e+00,1,9.752500057220e-02,8.252499997616e-02,0.000000000000e+00,0.000000000000e+00
4.046790301800e-03,3.694254636765e+00,9.389170837402e+01,8.033403778076e+01,6.654350585938e+02,-6.155403852463e-01,0.000000000000e+00,1,9.794000536203e-02,8.294000476599e-02,0.000000000000e+00,0.000000000000e+00
4.027162678540e-03,3.698952436447e+00,9.326692962646e+01,8.018482208252e+01,6.656533813477e+02,-7.328068017960e-01,0.000000000000e+00,1,9.835500270128e-02,8.335500210524e-02,0.000000000000e+00,0.000000000000e+00
4.007535055280e-03,3.703650236130e+00,9.264215087891e+01,8.003560638428e+01,6.658717041016e+02,-8.500732183456e-01,0.000000000000e+00,1,9.877000004053e-02,8.376999944448e-02,0.000000000000e+00,0.000000000000e+00
3.987907432020e-03,3.708348035812e+00,9.201735687256e+01,7.988639068604e+01,6.660900268555e+02,-9.673417806625e-01,0.000000000000e+00,1,9.918500483036e-02,8.418500423431e-02,0.000000000000e+00,0.000000000000e+00
3.968279808760e-03,3.713045835495e+00,9.139257812500e+01,7.973716735840e+01,6.663083496094e+02,-1.084608197212e+00,0.000000000000e+00,1,9.960000216961e-02,8.460000157356e-02,0.000000000000e+00,0.000000000000e+00
3.948652185500e-03,3.717743635178e+00,9.076780700684e+01,7.958795166016e+01,6.665266723633e+02,-1.201874613762e+00,0.000000000000e+00,1,1.000149995089e-01,8.501499891281e-02,0.000000000000e+00,0.000000000000e+00
3.929024096578e-03,3.722441434860e+00,9.014301300049e+01,7.943873596191e+01,6.667449951172e+02,-1.319143056870e+00,0.000000000000e+00,1,1.004300042987e-01,8.543000370264e-02,0.000000000000e+00,0.000000000000e+00
3.909748978913e-03,3.727063655853e+00,8.953025054932e+01,7.929216766357e+01,6.669613647461e+02,-1.421365380287e+00,0.000000000000e+00,1,1.008450016379e-01,8.584500104189e-02,0.000000000000e+00,0.000000000000e+00
3.891328815371e-03,3.731502532959e+00,8.894660186768e+01,7.915202331543e+01,6.671730346680e+02,-1.487108826637e+00,0.000000000000e+00,1,1.012599989772e-01,8.625999838114e-02,0.000000000000e+00,0.000000000000e+00
3.873247886077e-03,3.736086130142e+00,8.837887573242e+01,7.900942230225e+01,6.673961181641e+02,-1.535684823990e+00,0.000000000000e+00,1,1.016750037670e-01,8.667500317097e-02,0.000000000000e+00,0.000000000000e+00
3.855214919895e-03,3.740690231323e+00,8.781338500977e+01,7.886647796631e+01,6.676208496094e+02,-1.581847429276e+00,0.000000000000e+00,1,1.020900011063e-01,8.709000051022e-02,0.000000000000e+00,0.000000000000e+00
3.837181720883e-03,3.745294094086e+00,8.724789428711e+01,7.872354125977e+01,6.678455200195e+02,-1.628010988235e+00,0.000000000000e+00,1,1.025050058961e-01,8.750500530005e-02,0.000000000000e+00,0.000000000000e+00
3.819148754701e-03,3.749897956848e+00,8.668241119385e+01,7.858059692383e+01,6.680702514648e+02,-1.674173712730e+00,0.000000000000e+00,1,1.029200032353e-01,8.792000263929e-02,0.000000000000e+00,0.000000000000e+00
3.801116021350e-03,3.754501819611e+00,8.611692047119e+01,7.843765258789e+01,6.682949218750e+02,-1.720336318016e+00,0.000000000000e+00,1,1.033350005746e-01,8.833499997854e-02,0.000000000000e+00,0.000000000000e+00
3.783368039876e-03,3.758995532990e+00,8.556081390381e+01,7.829823303223e+01,6.685045776367e+02,-1.777532815933e+00,0.000000000000e+00,1,1.037500053644e-01,8.875000476837e-02,0.000000000000e+00,0.000000000000e+00
3.765779780224e-03,3.763427734375e+00,8.500994873047e+01,7.816077423096e+01,6.687057495117e+02,-1.840892195702e+00,0.000000000000e+00,1,1.041650027037e-01,8.916500210762e-02,0.000000000000e+00,0.000000000000e+00
3.748191520572e-03,3.767859697342e+00,8.445909118652e+01,7.802331542969e+01,6.689069213867e+02,-1.904251575470e+00,0.000000000000e+00,1,1.045800000429e-01,8.957999944687e-02,0.000000000000e+00,0.000000000000e+00
3.730603028089e-03,3.772291898727e+00,8.390821838379e+01,7.788585662842e+01,6.691080932617e+02,-1.967612147331e+00,0.000000000000e+00,1,1.049950048327e-01,8.999500423670e-02,0.000000000000e+00,0.000000000000e+00
3.713014768437e-03,3.776723861694e+00,8.335736083984e+01,7.774839782715e+01,6.693092651367e+02,-2.030971527100e+00,0.000000000000e+00,1,1.054100021720e-01,9.041000157595e-02,0.000000000000e+00,0.000000000000e+00
3.698448883370e-03,3.780839204788e+00,8.289663696289e+01,7.762390136719e+01,6.694956054688e+02,-1.876385688782e+00,0.000000000000e+00,1,1.058249995112e-01,9.082499891520e-02,0.000000000000e+00,0.000000000000e+00
3.681468311697e-03,3.785387516022e+00,8.237566375732e+01,7.748652648926e+01,6.697120361328e+02,-1.958390235901e+00,0.000000000000e+00,1,1.062400043011e-01,9.124000370502e-02,0.000000000000e+00,0.000000000000e+00
3.664341056719e-03,3.789961099625e+00,8.185096740723e+01,7.734838104248e+01,6.699302368164e+02,-2.054448366165e+00,0.000000000000e+00,1,1.066550016403e-01,9.165500104427e-02,0.000000000000e+00,0.000000000000e+00
3.647213801742e-03,3.794534921646e+00,8.132627868652e+01,7.721023559570e+01,6.701483764648e+02,-2.150506496429e+00,0.000000000000e+00,1,1.070699989796e-01,9.206999838352e-02,0.000000000000e+00,0.000000000000e+00
3.631303086877e-03,3.798806905746e+00,8.083768463135e+01,7.708152008057e+01,6.703444213867e+02,-2.202501296997e+00,0.000000000000e+00,1,1.074850037694e-01,9.248500317335e-02,0.000000000000e+00,0.000000000000e+00
3.616362577304e-03,3.802838563919e+00,8.037786865234e+01,7.696031951904e+01,6.705228271484e+02,-2.219377279282e+00,0.000000000000e+00,1,1.079000011086e-01,9.290000051260e-02,0.000000000000e+00,0.000000000000e+00
3.601421834901e-03,3.806870460510e+00,7.991804504395e+01,7.683911132812e+01,6.707012329102e+02,-2.236253499985e+00,0.000000000000e+00,1,1.083150058985e-01,9.331500530243e-02,0.000000000000e+00,0.000000000000e+00
3.586481558159e-03,3.810902118683e+00,7.945822906494e+01,7.671791076660e+01,6.708796386719e+02,-2.253129482269e+00,0.000000000000e+00,1,1.087300032377e-01,9.373000264168e-02,0.000000000000e+00,0.000000000000e+00
3.571541048586e-03,3.814933776855e+00,7.899841308594e+01,7.659671020508e+01,6.710580444336e+02,-2.270005464554e+00,0.000000000000e+00,1,1.091450005770e-01,9.414499998093e-02,0.000000000000e+00,0.000000000000e+00
3.556600306183e-03,3.818965435028e+00,7.853858947754e+01,7.647550201416e+01,6.712364501953e+02,-2.286881685257e+00,0.000000000000e+00,1,1.095600053668e-01,9.456000477076e-02,0.000000000000e+00,0.000000000000e+00
3.540319157764e-03,3.823515892029e+00,7.803731536865e+01,7.633924102783e+01,6.714381713867e+02,-2.321621894836e+00,0.000000000000e+00,1,1.099750027061e-01,9.497500211000e-02,0.000000000000e+00,0.000000000000e+00
3.523052204400e-03,3.828447341919e+00,7.750556182861e+01,7.619190979004e+01,6.716571044922e+02,-2.369497060776e+00,0.000000000000e+00,1,1.103900000453e-01,9.538999944925e-02,0.000000000000e+00,0.000000000000e+00
3.507392946631e-03,3.833027839661e+00,7.702400207520e+01,7.605596923828e+01,6.718634643555e+02,-2.350835561752e+00,0.000000000000e+00,1,1.108050048351e-01,9.580500423908e-02,0.000000000000e+00,0.000000000000e+00
3.492833813652e-03,3.837368011475e+00,7.657679748535e+01,7.592782592773e+01,6.720611572266e+02,-2.286659002304e+00,0.000000000000e+00,1,1.112200021744e-01,9.622000157833e-02,0.000000000000e+00,0.000000000000e+00
3.478274913505e-03,3.841708183289e+00,7.612959289551e+01,7.579968261719e+01,6.722589111328e+02,-2.222482204437e+00,0.000000000000e+00,1,1.116349995136e-01,9.663499891758e-02,0.000000000000e+00,0.000000000000e+00
3.463715780526e-03,3.846048355103e+00,7.568237304688e+01,7.567153167725e+01,6.724566650391e+02,-2.158304214478e+00,0.000000000000e+00,1,1.120500043035e-01,9.705000370741e-02,0.000000000000e+00,0.000000000000e+00
3.449156647548e-03,3.850388288498e+00,7.523516845703e+01,7.554338836670e+01,6.726544189453e+02,-2.094127416611e+00,0.000000000000e+00,1,1.124650016427e-01,9.746500104666e-02,0.000000000000e+00,0.000000000000e+00
3.434597747400e-03,3.854728460312e+00,7.478795623779e+01,7.541524505615e+01,6.728521728516e+02,-2.029950618744e+00,0.000000000000e+00,1,1.128799989820e-01,9.787999838591e-02,0.000000000000e+00,0.000000000000e+00
3.419552696869e-03,3.859255790710e+00,7.432626342773e+01,7.528203582764e+01,6.730575561523e+02,-1.985388875008e+00,0.000000000000e+00,1,1.132950037718e-01,9.829500317574e-02,0.000000000000e+00,0.000000000000e+00
3.402728587389e-03,3.864467859268e+00,7.381153869629e+01,7.513032531738e+01,6.732907714844e+02,-2.012649774551e+00,0.000000000000e+00,1,1.137100011110e-01,9.871000051498e-02,0.000000000000e+00,0.000000000000e+00
3.388360608369e-03,3.868963241577e+00,7.337368011475e+01,7.500025939941e+01,6.734913940430e+02,-1.960684537888e+00,0.000000000000e+00,1,1.141250059009e-01,9.912500530481e-02,0.000000000000e+00,0.000000000000e+00
3.375692758709e-03,3.872962951660e+00,7.298902893066e+01,7.488518524170e+01,6.736694335938e+02,-1.853887915611e+00,0.000000000000e+00,1,1.145400032401e-01,9.954000264406e-02,0.000000000000e+00,0.000000000000e+00
3.363024909049e-03,3.876962661743e+00,7.260437774658e+01,7.477011871338e+01,6.738474731445e+02,-1.747091412544e+00,0.000000000000e+00,1,1.149550005794e-01,9.995499998331e-02,0.000000000000e+00,0.000000000000e+00
3.350356826559e-03,3.880962133408e+00,7.221972656250e+01,7.465504455566e+01,6.740255126953e+02,-1.640292882919e+00,0.000000000000e+00,1,1.153700053692e-01,1.003700047731e-01,0.000000000000e+00,0.000000000000e+00
3.337688976899e-03,3.884961843491e+00,7.183507537842e+01,7.453997039795e+01,6.742035522461e+02,-1.533496379852e+00,0.000000000000e+00,1,1.157850027084e-01,1.007850021124e-01,0.000000000000e+00,0.000000000000e+00
3.325021592900e-03,3.888960599899e+00,7.145049285889e+01,7.442491912842e+01,6.743815307617e+02,-1.429325699806e+00,0.000000000000e+00,1,1.162000000477e-01,1.011999994516e-01,0.000000000000e+00,0.000000000000e+00
3.312399843708e-03,3.892883777618e+00,7.107314300537e+01,7.431276702881e+01,6.745544433594e+02,-1.604994654655e+00,0.000000000000e+00,1,1.166150048375e-01,1.016150042415e-01,0.000000000000e+00,0.000000000000e+00
3.299713600427e-03,3.896803379059e+00,7.069458007812e+01,7.420067596436e+01,6.747239379883e+02,-1.756942749023e+00,0.000000000000e+00,1,1.170300021768e-01,1.020300015807e-01,0.000000000000e+00,0.000000000000e+00
3.286448540166e-03,3.900694847107e+00,7.030507659912e+01,7.408911132812e+01,6.748638305664e+02,-1.696779370308e+00,0.000000000000e+00,1,1.174449995160e-01,1.024449989200e-01,0.000000000000e+00,0.000000000000e+00
3.273183014244e-03,3.904586315155e+00,6.991556549072e+01,7.397755432129e+01,6.750036621094e+02,-1.636614799500e+00,0.000000000000e+00,1,1.178600043058e-01,1.028600037098e-01,0.000000000000e+00,0.000000000000e+00
3.259917721152e-03,3.908477783203e+00,6.952605438232e+01,7.386598968506e+01,6.751434936523e+02,-1.576451301575e+00,0.000000000000e+00,1,1.182750016451e-01,1.032750010490e-01,0.000000000000e+00,0.000000000000e+00
3.246652428061e-03,3.912369251251e+00,6.913655090332e+01,7.375443267822e+01,6.752833862305e+02,-1.516287922859e+00,0.000000000000e+00,1,1.186899989843e-01,1.036899983883e-01,0.000000000000e+00,0.000000000000e+00
3.234204370528e-03,3.916259288788e+00,6.876741790771e+01,7.364362335205e+01,6.754399414062e+02,-1.485462903976e+00,0.000000000000e+00,1,1.191050037742e-01,1.041050031781e-01,0.000000000000e+00,0.000000000000e+00
3.222912549973e-03,3.920146942139e+00,6.842709350586e+01,7.353386688232e+01,6.756201782227e+02,-1.496121168137e+00,0.000000000000e+00,1,1.195200011134e-01,1.045200005174e-01,0.000000000000e+00,0.000000000000e+00
3.211620496586e-03,3.924034595490e+00,6.808676910400e+01,7.342411041260e+01,6.758004150391e+02,-1.506779551506e+00,0.000000000000e+00,1,1.199350059032e-01,1.049350053072e-01,0.000000000000e+00,0.000000000000e+00
3.200328676030e-03,3.927922248840e+00,6.774645233154e+01,7.331435394287e+01,6.759806518555e+02,-1.517437815666e+00,0.000000000000e+00,1,1.203500032425e-01,1.053500026464e-01,0.000000000000e+00,0.000000000000e+00
3.189036855474e-03,3.931809902191e+00,6.740613555908e+01,7.320460510254e+01,6.761608886719e+02,-1.528095960617e+00,0.000000000000e+00,1,1.207650005817e-01,1.057649999857e-01,0.000000000000e+00,0.000000000000e+00
3.177612321451e-03,3.935705423355e+00,6.706321716309e+01,7.309473419189e+01,6.763391113281e+02,-1.532510876656e+00,0.000000000000e+00,1,1.211800053716e-01,1.061800047755e-01,0.000000000000e+00,0.000000000000e+00
3.165706759319e-03,3.939628362656e+00,6.671089935303e+01,7.298445892334e+01,6.765100708008e+02,-1.514247298241e+00,0.000000000000e+00,1,1.215950027108e-01,1.065950021148e-01,0.000000000000e+00,0.000000000000e+00
3.153800964355e-03,3.943551301956e+00,6.635858154297e+01,7.287418365479e+01,6.766810302734e+02,-1.495983719826e+00,0.000000000000e+00,1,1.220100000501e-01,1.070099994540e-01,0.000000000000e+00,0.000000000000e+00
3.142048604786e-03,3.947505950928e+00,6.601033020020e+01,7.276340484619e+01,6.768519287109e+02,-1.459184408188e+00,0.000000000000e+00,1,1.224250048399e-01,1.074250042439e-01,0.000000000000e+00,0.000000000000e+00
3.130658064038e-03,3.951534748077e+00,6.567166137695e+01,7.265147399902e+01,6.770225830078e+02,-1.378786683083e+00,0.000000000000e+00,1,1.228400021791e-01,1.078400015831e-01,0.000000000000e+00,0.000000000000e+00
3.119267290458e-03,3.955563545227e+00,6.533298492432e+01,7.253953552246e+01,6.771932373047e+02,-1.298388957977e+00,0.000000000000e+00,1,1.232549995184e-01,1.082549989223e-01,0.000000000000e+00,0.000000000000e+00
3.107876284048e-03,3.959592580795e+00,6.499430847168e+01,7.242759704590e+01,6.773638916016e+02,-1.217989802361e+00,0.000000000000e+00,1,1.236700043082e-01,1.086700037122e-01,0.000000000000e+00,0.000000000000e+00
3.096485743299e-03,3.963621377945e+00,6.465563964844e+01,7.231566619873e+01,6.775346069336e+02,-1.137592077255e+00,0.000000000000e+00,1,1.240850016475e-01,1.090850010514e-01,0.000000000000e+00,0.000000000000e+00
3.085094969720e-03,3.967650175095e+00,6.431697082520e+01,7.220372772217e+01,6.777052612305e+02,-1.057194471359e+00,0.000000000000e+00,1,1.244999989867e-01,1.094999983907e-01,0.000000000000e+00,0.000000000000e+00
3.073703963310e-03,3.971679210663e+00,6.397829437256e+01,7.209178924561e+01,6.778759155273e+02,-9.767953157425e-01,0.000000000000e+00,1,1.249150037766e-01,1.099150031805e-01,0.000000000000e+00,0.000000000000e+00
3.061725525185e-03,3.975727319717e+00,6.362895965576e+01,7.197982025146e+01,6.780399780273e+02,-9.160036444664e-01,0.000000000000e+00,1,1.253300011158e-01,1.103300005198e-01,0.000000000000e+00,0.000000000000e+00
3.049415769055e-03,3.979641199112e+00,6.328135299683e+01,7.187313842773e+01,6.781900024414e+02,-8.776695728302e-01,0.000000000000e+00,1,1.257449984550e-01,1.107450053096e-01,0.000000000000e+00,0.000000000000e+00
3.037106012926e-03,3.983554840088e+00,6.293375396729e+01,7.176646423340e+01,6.783399658203e+02,-8.393362164497e-01,0.000000000000e+00,1,1.261599957943e-01,1.111600026488e-01,0.000000000000e+00,0.000000000000e+00
3.024796256796e-03,3.987468719482e+00,6.258615493774e+01,7.165979003906e+01,6.784899291992e+02,-8.010028004646e-01,0.000000000000e+00,1,1.265749931335e-01,1.115749999881e-01,0.000000000000e+00,0.000000000000e+00
3.012486267835e-03,3.991382598877e+00,6.223855209351e+01,7.155310821533e+01,6.786398925781e+02,-7.626687288284e-01,0.000000000000e+00,1,1.269900053740e-01,1.119900047779e-01,0.000000000000e+00,0.000000000000e+00
3.000176511705e-03,3.995296239853e+00,6.189095306396e+01,7.144643402100e+01,6.787899169922e+02,-7.243353724480e-01,0.000000000000e+00,1,1.274050027132e-01,1.124050021172e-01,0.000000000000e+00,0.000000000000e+00
2.987866755575e-03,3.999210119247e+00,6.154335403442e+01,7.133975982666e+01,6.789398803711e+02,-6.860019564629e-01,0.000000000000e+00,1,1.278200000525e-01,1.128199994564e-01,0.000000000000e+00,0.000000000000e+00
2.975577488542e-03,4.003132820129e+00,6.119615173340e+01,7.123287963867e+01,6.790910034180e+02,-6.454334259033e-01,0.000000000000e+00,1,1.282349973917e-01,1.132350042462e-01,0.000000000000e+00,0.000000000000e+00
2.963919891044e-03,4.007320880890e+00,6.086138153076e+01,7.111994934082e+01,6.792763061523e+02,-5.365110039711e-01,0.000000000000e+00,1,1.286499947309e-01,1.136500015855e-01,0.000000000000e+00,0.000000000000e+00
2.952262060717e-03,4.011508941650e+00,6.052660751343e+01,7.100701904297e+01,6.794616088867e+02,-4.275885522366e-01,0.000000000000e+00,1,1.290649920702e-01,1.140649989247e-01,0.000000000000e+00,0.000000000000e+00
2.940604230389e-03,4.015697002411e+00,6.019182968140e+01,7.089408111572e+01,6.796468505859e+02,-3.186641633511e-01,0.000000000000e+00,1,1.294800043106e-01,1.144800037146e-01,0.000000000000e+00,0.000000000000e+00
2.928991103545e-03,4.019832611084e+00,5.985943603516e+01,7.078259277344e+01,6.798255004883e+02,-2.309636622667e-01,0.000000000000e+00,1,1.298950016499e-01,1.148950010538e-01,0.000000000000e+00,0.000000000000e+00
2.917564706877e-03,4.023747920990e+00,5.953702926636e+01,7.067717742920e+01,6.799760742188e+02,-2.323560118675e-01,0.000000000000e+00,1,1.303099989891e-01,1.153099983931e-01,0.000000000000e+00,0.000000000000e+00
2.906138077378e-03,4.027662754059e+00,5.921461868286e+01,7.057175445557e+01,6.801266479492e+02,-2.337483912706e-01,0.000000000000e+00,1,1.307249963284e-01,1.157250031829e-01,0.000000000000e+00,0.000000000000e+00
2.894984791055e-03,4.031534671783e+00,5.890026473999e+01,7.046784973145e+01,6.802726440430e+02,-2.570241391659e-01,0.000000000000e+00,1,1.311399936676e-01,1.161400005221e-01,0.000000000000e+00,0.000000000000e+00
2.884290646762e-03,4.035333156586e+00,5.859944152832e+01,7.036650085449e+01,6.804109497070e+02,-3.171141743660e-01,0.000000000000e+00,1,1.315550059080e-01,1.165550053120e-01,0.000000000000e+00,0.000000000000e+00
2.873596502468e-03,4.039131641388e+00,5.829862594604e+01,7.026515197754e+01,6.805491943359e+02,-3.772031366825e-01,0.000000000000e+00,1,1.319700032473e-01,1.169700026512e-01,0.000000000000e+00,0.000000000000e+00
2.862902591005e-03,4.042930126190e+00,5.799781036377e+01,7.016381072998e+01,6.806875000000e+02,-4.372920989990e-01,0.000000000000e+00,1,1.323850005865e-01,1.173849999905e-01,0.000000000000e+00,0.000000000000e+00
2.852208446711e-03,4.046728610992e+00,5.769699096680e+01,7.006246185303e+01,6.808258056641e+02,-4.973821341991e-01,0.000000000000e+00,1,1.327999979258e-01,1.178000047803e-01,0.000000000000e+00,0.000000000000e+00
2.841689623892e-03,4.050473690033e+00,5.740211105347e+01,6.996269226074e+01,6.809685668945e+02,-5.203970074654e-01,0.000000000000e+00,1,1.332149952650e-01,1.182150021195e-01,0.000000000000e+00,0.000000000000e+00
2.831492573023e-03,4.054120540619e+00,5.711813354492e+01,6.986582183838e+01,6.811195678711e+02,-4.753036797047e-01,0.000000000000e+00,1,1.336299926043e-01,1.186299994588e-01,0.000000000000e+00,0.000000000000e+00
2.821295289323e-03,4.057766914368e+00,5.683414840698e+01,6.976895141602e+01,6.812706298828e+02,-4.302095174789e-01,0.000000000000e+00,1,1.340450048447e-01,1.190450042486e-01,0.000000000000e+00,0.000000000000e+00
2.811098238453e-03,4.061413764954e+00,5.655017089844e+01,6.967208099365e+01,6.814216308594e+02,-3.851161599159e-01,0.000000000000e+00,1,1.344600021839e-01,1.194600015879e-01,0.000000000000e+00,0.000000000000e+00
2.800900954753e-03,4.065060138702e+00,5.626619338989e+01,6.957521820068e+01,6.815726318359e+02,-3.400228321552e-01,0.000000000000e+00,1,1.348749995232e-01,1.198749989271e-01,0.000000000000e+00,0.000000000000e+00
2.790703903884e-03,4.068706989288e+00,5.598221206665e+01,6.947834777832e+01,6.817236938477e+02,-2.949286699295e-01,0.000000000000e+00,1,1.352899968624e-01,1.202900037169e-01,0.000000000000e+00,0.000000000000e+00
2.780426293612e-03,4.072393894196e+00,5.569810104370e+01,6.938160705566e+01,6.818612670898e+02,-3.353583216667e-01,0.000000000000e+00,1,1.357049942017e-01,1.207050010562e-01,0.000000000000e+00,0.000000000000e+00
2.770138438791e-03,4.076085567474e+00,5.541396331787e+01,6.928487396240e+01,6.819971313477e+02,-3.867603540421e-01,0.000000000000e+00,1,1.361200064421e-01,1.211200058460e-01,0.000000000000e+00,0.000000000000e+00
2.759685041383e-03,4.079895496368e+00,5.512619400024e+01,6.918561553955e+01,6.821458129883e+02,-4.503743648529e-01,0.000000000000e+00,1,1.365350037813e-01,1.215350031853e-01,0.000000000000e+00,0.000000000000e+00
2.749075647444e-03,4.083815574646e+00,5.483501052856e+01,6.908397674561e+01,6.823065185547e+02,-5.254591703415e-01,0.000000000000e+00,1,1.369500011206e-01,1.219500005245e-01,0.000000000000e+00,0.000000000000e+00
2.738466020674e-03,4.087736129761e+00,5.454381942749e+01,6.898233032227e+01,6.824672851562e+02,-6.005452871323e-01,0.000000000000e+00,1,1.373649984598e-01,1.223650053144e-01,0.000000000000e+00,0.000000000000e+00
2.727856626734e-03,4.091656208038e+00,5.425263214111e+01,6.888069152832e+01,6.826279907227e+02,-6.756300926208e-01,0.000000000000e+00,1,1.377799957991e-01,1.227800026536e-01,0.000000000000e+00,0.000000000000e+00
2.717308001593e-03,4.095637798309e+00,5.396129226685e+01,6.877753448486e+01,6.827802124023e+02,-7.752550244331e-01,0.000000000000e+00,1,1.381949931383e-01,1.231949999928e-01,0.000000000000e+00,0.000000000000e+00
2.706779632717e-03,4.099639415741e+00,5.366989517212e+01,6.867387390137e+01,6.829295043945e+02,-8.831011056900e-01,0.000000000000e+00,1,1.386100053787e-01,1.236100047827e-01,0.000000000000e+00,0.000000000000e+00
2.696251263842e-03,4.103640556335e+00,5.337850570679e+01,6.857021331787e+01,6.830787963867e+02,-9.909452795982e-01,0.000000000000e+00,1,1.390250027180e-01,1.240250021219e-01,0.000000000000e+00,0.000000000000e+00
