Variables="density","machnumber","pressure","temperature","velocity:0","velocity:1","velocity:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
4.282019566745e-03,3.643070936203e+00,1.013551788330e+02,8.197444915771e+01,6.629796752930e+02,-7.061834335327e-01,0.000000000000e+00,1,1.062400043011e-01,9.124000370502e-02,0.000000000000e+00,-5.675452729309e-12
4.264528863132e-03,3.647181987762e+00,1.007802276611e+02,8.184030914307e+01,6.631906127930e+02,-7.546783685684e-01,0.000000000000e+00,1,1.066550016403e-01,9.165500104427e-02,0.000000000000e+00,-5.667824282823e-12
4.247038159519e-03,3.651293277740e+00,1.002052764893e+02,8.170616149902e+01,6.634015502930e+02,-8.031733036041e-01,0.000000000000e+00,1,1.070699989796e-01,9.206999838352e-02,0.000000000000e+00,-5.660195836338e-12
4.230540711433e-03,3.655094623566e+00,9.966645812988e+01,8.158280944824e+01,6.635916137695e+02,-8.065894842148e-01,0.000000000000e+00,1,1.074850037694e-01,9.248500317335e-02,0.000000000000e+00,-5.652567823533e-12
4.214835818857e-03,3.658648729324e+00,9.915644836426e+01,8.146807098389e+01,6.637650756836e+02,-7.740788459778e-01,0.000000000000e+00,1,1.079000011086e-01,9.290000051260e-02,0.000000000000e+00,-5.644939377047e-12
4.199130460620e-03,3.662202835083e+00,9.864643096924e+01,8.135333251953e+01,6.639385375977e+02,-7.415676712990e-01,0.000000000000e+00,1,1.083150058985e-01,9.331500530243e-02,0.000000000000e+00,-5.637310930562e-12
4.183425568044e-03,3.665756940842e+00,9.813642120361e+01,8.123859405518e+01,6.641119995117e+02,-7.090570330620e-01,0.000000000000e+00,1,1.087300032377e-01,9.373000264168e-02,0.000000000000e+00,-5.629682917757e-12
4.167720675468e-03,3.669311046600e+00,9.762641143799e+01,8.112384796143e+01,6.642854614258e+02,-6.765463948250e-01,0.000000000000e+00,1,1.091450005770e-01,9.414499998093e-02,0.000000000000e+00,-5.622054471272e-12
4.152015782893e-03,3.672865390778e+00,9.711639404297e+01,8.100910949707e+01,6.644589233398e+02,-6.440352201462e-01,0.000000000000e+00,1,1.095600053668e-01,9.456000477076e-02,0.000000000000e+00,-5.614426024786e-12
4.134866409004e-03,3.676902055740e+00,9.655922698975e+01,8.087946319580e+01,6.646554565430e+02,-6.276437044144e-01,0.000000000000e+00,1,1.099750027061e-01,9.497500211000e-02,0.000000000000e+00,-5.606798011981e-12
4.116655327380e-03,3.681293487549e+00,9.596739959717e+01,8.073884582520e+01,6.648688354492e+02,-6.231034994125e-01,0.000000000000e+00,1,1.103900000453e-01,9.538999944925e-02,0.000000000000e+00,-5.599169565496e-12
4.100138321519e-03,3.685399293900e+00,9.542806243896e+01,8.060750579834e+01,6.650698852539e+02,-5.671565532684e-01,0.000000000000e+00,1,1.108050048351e-01,9.580500423908e-02,0.000000000000e+00,-5.591541119010e-12
4.084780812263e-03,3.689309835434e+00,9.492465209961e+01,8.048249816895e+01,6.652623901367e+02,-4.760452806950e-01,0.000000000000e+00,1,1.112200021744e-01,9.622000157833e-02,0.000000000000e+00,-5.583913106205e-12
4.069423303008e-03,3.693220138550e+00,9.442123413086e+01,8.035749816895e+01,6.654549560547e+02,-3.849340081215e-01,0.000000000000e+00,1,1.116349995136e-01,9.663499891758e-02,0.000000000000e+00,-5.576284659720e-12
4.054065328091e-03,3.697130441666e+00,9.391780853271e+01,8.023249816895e+01,6.656474609375e+02,-2.938210964203e-01,0.000000000000e+00,1,1.120500043035e-01,9.705000370741e-02,0.000000000000e+00,-5.568656213234e-12
4.038707353175e-03,3.701040744781e+00,9.341439819336e+01,8.010749816895e+01,6.658399658203e+02,-2.027097940445e-01,0.000000000000e+00,1,1.124650016427e-01,9.746500104666e-02,0.000000000000e+00,-5.561028200429e-12
4.023349843919e-03,3.704951286316e+00,9.291098022461e+01,7.998249816895e+01,6.660325317383e+02,-1.115985140204e-01,0.000000000000e+00,1,1.128799989820e-01,9.787999838591e-02,0.000000000000e+00,-5.553399753944e-12
4.007537383586e-03,3.709028959274e+00,9.239288330078e+01,7.985254669189e+01,6.662317504883e+02,-3.619136661291e-02,0.000000000000e+00,1,1.132950037718e-01,9.829500317574e-02,0.000000000000e+00,-5.545771307458e-12
3.990061115474e-03,3.713718891144e+00,9.182109069824e+01,7.970448303223e+01,6.664554443359e+02,-1.829019561410e-02,0.000000000000e+00,1,1.137100011110e-01,9.871000051498e-02,0.000000000000e+00,-5.538143294653e-12
3.974901512265e-03,3.717774391174e+00,9.132799530029e+01,7.957730102539e+01,6.666501464844e+02,6.058018654585e-02,0.000000000000e+00,1,1.141250059009e-01,9.912500530481e-02,0.000000000000e+00,-5.530514848168e-12
3.961345646530e-03,3.721390962601e+00,9.088937377930e+01,7.946456909180e+01,6.668248291016e+02,1.816452890635e-01,0.000000000000e+00,1,1.145400032401e-01,9.954000264406e-02,0.000000000000e+00,-5.522886401682e-12
3.947789780796e-03,3.725007295609e+00,9.045075225830e+01,7.935182952881e+01,6.669994506836e+02,3.027103841305e-01,0.000000000000e+00,1,1.149550005794e-01,9.995499998331e-02,0.000000000000e+00,-5.515258388877e-12
3.934233915061e-03,3.728623867035e+00,9.001212310791e+01,7.923909759521e+01,6.671741333008e+02,4.237776696682e-01,0.000000000000e+00,1,1.153700053692e-01,1.003700047731e-01,0.000000000000e+00,-5.507629942392e-12
3.920678514987e-03,3.732240200043e+00,8.957350158691e+01,7.912636566162e+01,6.673487548828e+02,5.448427796364e-01,0.000000000000e+00,1,1.157850027084e-01,1.007850021124e-01,0.000000000000e+00,-5.500001929587e-12
3.907124977559e-03,3.735855579376e+00,8.913503265381e+01,7.901367950439e+01,6.675233764648e+02,6.636707782745e-01,0.000000000000e+00,1,1.162000000477e-01,1.011999994516e-01,0.000000000000e+00,-5.492373483101e-12
3.893848741427e-03,3.739364862442e+00,8.871317291260e+01,7.890578460693e+01,6.676934204102e+02,5.440934300423e-01,0.000000000000e+00,1,1.166150048375e-01,1.016150042415e-01,0.000000000000e+00,-5.484745036616e-12
3.880359232426e-03,3.742873191833e+00,8.828650665283e+01,7.879795074463e+01,6.678612670898e+02,4.427238106728e-01,0.000000000000e+00,1,1.170300021768e-01,1.020300015807e-01,0.000000000000e+00,-5.477117023811e-12
3.864963306114e-03,3.746376276016e+00,8.781684875488e+01,7.869070434570e+01,6.680097656250e+02,5.041699409485e-01,0.000000000000e+00,1,1.174449995160e-01,1.024449989200e-01,0.000000000000e+00,-5.469488577325e-12
3.849567146972e-03,3.749879360199e+00,8.734718322754e+01,7.858345031738e+01,6.681582641602e+02,5.656172037125e-01,0.000000000000e+00,1,1.178600043058e-01,1.028600037098e-01,0.000000000000e+00,-5.461860130840e-12
3.834171220660e-03,3.753382205963e+00,8.687752532959e+01,7.847619628906e+01,6.683067626953e+02,6.270633935928e-01,0.000000000000e+00,1,1.182750016451e-01,1.032750010490e-01,0.000000000000e+00,-5.454232118035e-12
3.818775527179e-03,3.756885290146e+00,8.640786743164e+01,7.836894989014e+01,6.684552612305e+02,6.885095238686e-01,0.000000000000e+00,1,1.186899989843e-01,1.036899983883e-01,0.000000000000e+00,-5.446603671549e-12
3.804816631600e-03,3.760429143906e+00,8.597113037109e+01,7.825994110107e+01,6.686150512695e+02,7.291754484177e-01,0.000000000000e+00,1,1.191050037742e-01,1.041050031781e-01,0.000000000000e+00,-5.438975225064e-12
3.792890347540e-03,3.764030456543e+00,8.558096313477e+01,7.814845275879e+01,6.687909545898e+02,7.404583692551e-01,0.000000000000e+00,1,1.195200011134e-01,1.045200005174e-01,0.000000000000e+00,-5.431347212259e-12
3.780963597819e-03,3.767631769180e+00,8.519078826904e+01,7.803697204590e+01,6.689667968750e+02,7.517414093018e-01,0.000000000000e+00,1,1.199350059032e-01,1.049350053072e-01,0.000000000000e+00,-5.423718765774e-12
3.769037313759e-03,3.771232843399e+00,8.480062103271e+01,7.792548370361e+01,6.691427001953e+02,7.630242705345e-01,0.000000000000e+00,1,1.203500032425e-01,1.053500026464e-01,0.000000000000e+00,-5.416090319288e-12
3.757111029699e-03,3.774834156036e+00,8.441045379639e+01,7.781400299072e+01,6.693185424805e+02,7.743071913719e-01,0.000000000000e+00,1,1.207650005817e-01,1.057649999857e-01,0.000000000000e+00,-5.408462306483e-12
3.745029913262e-03,3.778418779373e+00,8.401844787598e+01,7.770343017578e+01,6.694923095703e+02,7.948155999184e-01,0.000000000000e+00,1,1.211800053716e-01,1.061800047755e-01,0.000000000000e+00,-5.400833859998e-12
3.732387209311e-03,3.781942844391e+00,8.361976623535e+01,7.759619140625e+01,6.696583862305e+02,8.488326072693e-01,0.000000000000e+00,1,1.215950027108e-01,1.065950021148e-01,0.000000000000e+00,-5.393205413512e-12
3.719744738191e-03,3.785466670990e+00,8.322109222412e+01,7.748894500732e+01,6.698244628906e+02,9.028495550156e-01,0.000000000000e+00,1,1.220100000501e-01,1.070099994540e-01,0.000000000000e+00,-5.385577400707e-12
3.707176074386e-03,3.789049625397e+00,8.282345581055e+01,7.738005065918e+01,6.699915771484e+02,9.681527614594e-01,0.000000000000e+00,1,1.224250048399e-01,1.074250042439e-01,0.000000000000e+00,-5.377948954222e-12
3.694782499224e-03,3.792770862579e+00,8.242829895020e+01,7.726728057861e+01,6.701610717773e+02,1.059999942780e+00,0.000000000000e+00,1,1.228400021791e-01,1.078400015831e-01,0.000000000000e+00,-5.370320507736e-12
3.682388924062e-03,3.796492099762e+00,8.203313446045e+01,7.715451812744e+01,6.703305664062e+02,1.151847243309e+00,0.000000000000e+00,1,1.232549995184e-01,1.082549989223e-01,0.000000000000e+00,-5.362692494931e-12
3.669995116070e-03,3.800213575363e+00,8.163796234131e+01,7.704174804688e+01,6.705000610352e+02,1.243696093559e+00,0.000000000000e+00,1,1.236700043082e-01,1.086700037122e-01,0.000000000000e+00,-5.355064048446e-12
3.657601308078e-03,3.803934812546e+00,8.124280548096e+01,7.692897796631e+01,6.706695556641e+02,1.335543394089e+00,0.000000000000e+00,1,1.240850016475e-01,1.090850010514e-01,0.000000000000e+00,-5.347435601960e-12
3.645207732916e-03,3.807656049728e+00,8.084764099121e+01,7.681620788574e+01,6.708390502930e+02,1.427390575409e+00,0.000000000000e+00,1,1.244999989867e-01,1.094999983907e-01,0.000000000000e+00,-5.339807589155e-12
3.632813924924e-03,3.811377525330e+00,8.045246887207e+01,7.670343780518e+01,6.710085449219e+02,1.519239544868e+00,0.000000000000e+00,1,1.249150037766e-01,1.099150031805e-01,0.000000000000e+00,-5.332179142670e-12
3.619379131123e-03,3.815110445023e+00,8.003634643555e+01,7.659126281738e+01,6.711751098633e+02,1.583560943604e+00,0.000000000000e+00,1,1.253300011158e-01,1.103300005198e-01,0.000000000000e+00,-5.324550696184e-12
3.605786943808e-03,3.818576335907e+00,7.963165283203e+01,7.648912811279e+01,6.713249511719e+02,1.608280420303e+00,0.000000000000e+00,1,1.257449984550e-01,1.107450053096e-01,0.000000000000e+00,-5.316922683379e-12
3.592194989324e-03,3.822042226791e+00,7.922695922852e+01,7.638699340820e+01,6.714747924805e+02,1.632999420166e+00,0.000000000000e+00,1,1.261599957943e-01,1.111600026488e-01,0.000000000000e+00,-5.309294236894e-12
3.578603034839e-03,3.825508117676e+00,7.882227325439e+01,7.628485870361e+01,6.716246948242e+02,1.657718300819e+00,0.000000000000e+00,1,1.265749931335e-01,1.115749999881e-01,0.000000000000e+00,-5.301666224089e-12
3.565010614693e-03,3.828974008560e+00,7.841757965088e+01,7.618272399902e+01,6.717745361328e+02,1.682437777519e+00,0.000000000000e+00,1,1.269900053740e-01,1.119900047779e-01,0.000000000000e+00,-5.294037777603e-12
3.551418660209e-03,3.832439661026e+00,7.801288604736e+01,7.608059692383e+01,6.719243774414e+02,1.707156777382e+00,0.000000000000e+00,1,1.274050027132e-01,1.124050021172e-01,0.000000000000e+00,-5.286409331118e-12
3.537826705724e-03,3.835905551910e+00,7.760820007324e+01,7.597846221924e+01,6.720742797852e+02,1.731875658035e+00,0.000000000000e+00,1,1.278200000525e-01,1.128199994564e-01,0.000000000000e+00,-5.278781318313e-12
3.524255705997e-03,3.839392900467e+00,7.720348358154e+01,7.587568664551e+01,6.722255249023e+02,1.760043144226e+00,0.000000000000e+00,1,1.282349973917e-01,1.132350042462e-01,0.000000000000e+00,-5.271152871827e-12
3.511334303766e-03,3.843534708023e+00,7.679828643799e+01,7.575336456299e+01,6.724191894531e+02,1.893687844276e+00,0.000000000000e+00,1,1.286499947309e-01,1.136500015855e-01,0.000000000000e+00,-5.263524425342e-12
3.498413134366e-03,3.847676753998e+00,7.639309692383e+01,7.563104248047e+01,6.726128540039e+02,2.027332782745e+00,0.000000000000e+00,1,1.290649920702e-01,1.140649989247e-01,0.000000000000e+00,-5.255896412537e-12
3.485491499305e-03,3.851818561554e+00,7.598789215088e+01,7.550872039795e+01,6.728065185547e+02,2.160979747772e+00,0.000000000000e+00,1,1.294800043106e-01,1.144800037146e-01,0.000000000000e+00,-5.248267966051e-12
3.472733078524e-03,3.855778694153e+00,7.559212493896e+01,7.539199066162e+01,6.729896240234e+02,2.263644218445e+00,0.000000000000e+00,1,1.298950016499e-01,1.148950010538e-01,0.000000000000e+00,-5.240639519566e-12
3.460658714175e-03,3.858975648880e+00,7.523590087891e+01,7.529872894287e+01,6.731281127930e+02,2.236248731613e+00,0.000000000000e+00,1,1.303099989891e-01,1.153099983931e-01,0.000000000000e+00,-5.233011506761e-12
3.448584116995e-03,3.862172603607e+00,7.487967681885e+01,7.520546722412e+01,6.732666015625e+02,2.208852767944e+00,0.000000000000e+00,1,1.307249963284e-01,1.157250031829e-01,0.000000000000e+00,-5.225383060276e-12
3.436600789428e-03,3.865376949310e+00,7.452684783936e+01,7.511235809326e+01,6.734032592773e+02,2.163651466370e+00,0.000000000000e+00,1,1.311399936676e-01,1.161400005221e-01,0.000000000000e+00,-5.217754613790e-12
3.424771130085e-03,3.868593931198e+00,7.417972564697e+01,7.501950073242e+01,6.735369873047e+02,2.088495254517e+00,0.000000000000e+00,1,1.315550059080e-01,1.165550053120e-01,0.000000000000e+00,-5.210126600985e-12
3.412941703573e-03,3.871810913086e+00,7.383261108398e+01,7.492664337158e+01,6.736707763672e+02,2.013340473175e+00,0.000000000000e+00,1,1.319700032473e-01,1.169700026512e-01,0.000000000000e+00,-5.202498154500e-12
3.401112277061e-03,3.875027894974e+00,7.348549652100e+01,7.483377838135e+01,6.738045043945e+02,1.938185572624e+00,0.000000000000e+00,1,1.323850005865e-01,1.173849999905e-01,0.000000000000e+00,-5.194869708014e-12
3.389282617718e-03,3.878244876862e+00,7.313837432861e+01,7.474092102051e+01,6.739382324219e+02,1.863029479980e+00,0.000000000000e+00,1,1.327999979258e-01,1.178000047803e-01,0.000000000000e+00,-5.187241695209e-12
3.377815941349e-03,3.881500720978e+00,7.279894256592e+01,7.464681243896e+01,6.740775756836e+02,1.828801274300e+00,0.000000000000e+00,1,1.332149952650e-01,1.182150021195e-01,0.000000000000e+00,-5.179613248724e-12
3.367015393451e-03,3.884827613831e+00,7.247364044189e+01,7.455039978027e+01,6.742272949219e+02,1.869759082794e+00,0.000000000000e+00,1,1.336299926043e-01,1.186299994588e-01,0.000000000000e+00,-5.171984802238e-12
3.356214845553e-03,3.888154506683e+00,7.214833068848e+01,7.445399475098e+01,6.743770141602e+02,1.910717606544e+00,0.000000000000e+00,1,1.340450048447e-01,1.190450042486e-01,0.000000000000e+00,-5.164356789433e-12
3.345414297655e-03,3.891481399536e+00,7.182302856445e+01,7.435758209229e+01,6.745267333984e+02,1.951675415039e+00,0.000000000000e+00,1,1.344600021839e-01,1.194600015879e-01,0.000000000000e+00,-5.156728342948e-12
3.334613982588e-03,3.894808530807e+00,7.149772644043e+01,7.426117706299e+01,6.746764526367e+02,1.992633223534e+00,0.000000000000e+00,1,1.348749995232e-01,1.198749989271e-01,0.000000000000e+00,-5.149099896462e-12
3.323813201860e-03,3.898135423660e+00,7.117241668701e+01,7.416476440430e+01,6.748262329102e+02,2.033591747284e+00,0.000000000000e+00,1,1.352899968624e-01,1.202900037169e-01,0.000000000000e+00,-5.141471883657e-12
3.312686225399e-03,3.901279687881e+00,7.084821319580e+01,7.407514953613e+01,6.749586791992e+02,1.988269090652e+00,0.000000000000e+00,1,1.357049942017e-01,1.207050010562e-01,0.000000000000e+00,-5.133843437172e-12
3.301517339423e-03,3.904400587082e+00,7.052413940430e+01,7.398640441895e+01,6.750889892578e+02,1.931876897812e+00,0.000000000000e+00,1,1.361200064421e-01,1.211200058460e-01,0.000000000000e+00,-5.126214990686e-12
3.290211083367e-03,3.907818794250e+00,7.019078063965e+01,7.388909912109e+01,6.752358398438e+02,1.866559863091e+00,0.000000000000e+00,1,1.365350037813e-01,1.215350031853e-01,0.000000000000e+00,-5.118586977881e-12
3.278775606304e-03,3.911515951157e+00,6.984867858887e+01,7.378376007080e+01,6.753983154297e+02,1.792859554291e+00,0.000000000000e+00,1,1.369500011206e-01,1.219500005245e-01,0.000000000000e+00,-5.110958531396e-12
3.267339896411e-03,3.915213108063e+00,6.950656890869e+01,7.367841339111e+01,6.755607910156e+02,1.719157934189e+00,0.000000000000e+00,1,1.373649984598e-01,1.223650053144e-01,0.000000000000e+00,-5.103330518591e-12
3.255904419348e-03,3.918910264969e+00,6.916447448730e+01,7.357306671143e+01,6.757232666016e+02,1.645457625389e+00,0.000000000000e+00,1,1.377799957991e-01,1.227800026536e-01,0.000000000000e+00,-5.095702072105e-12
3.244629828259e-03,3.922397613525e+00,6.883168029785e+01,7.347426605225e+01,6.758710327148e+02,1.534222722054e+00,0.000000000000e+00,1,1.381949931383e-01,1.231949999928e-01,0.000000000000e+00,-5.088073625620e-12
3.233409253880e-03,3.925814867020e+00,6.850199890137e+01,7.337764739990e+01,6.760137939453e+02,1.410413980484e+00,0.000000000000e+00,1,1.386100053787e-01,1.236100047827e-01,0.000000000000e+00,-5.080445612815e-12
3.222188679501e-03,3.929232120514e+00,6.817232513428e+01,7.328102874756e+01,6.761565551758e+02,1.286607503891e+00,0.000000000000e+00,1,1.390250027180e-01,1.240250021219e-01,0.000000000000e+00,-5.072817166329e-12
3.211938310415e-03,3.932497501373e+00,6.787087249756e+01,7.318909454346e+01,6.762957153320e+02,1.266591548920e+00,0.000000000000e+00,1,1.394400000572e-01,1.244399994612e-01,0.000000000000e+00,-5.065188719844e-12
3.201870247722e-03,3.935734510422e+00,6.757471466064e+01,7.309803009033e+01,6.764341430664e+02,1.266081571579e+00,0.000000000000e+00,1,1.398549973965e-01,1.248550042510e-01,0.000000000000e+00,-5.057560707039e-12
3.191801952198e-03,3.938971519470e+00,6.727855682373e+01,7.300697326660e+01,6.765725708008e+02,1.265571713448e+00,0.000000000000e+00,1,1.402700096369e-01,1.252700090408e-01,0.000000000000e+00,-5.049932260554e-12
3.182180924341e-03,3.942005157471e+00,6.699772644043e+01,7.292211914062e+01,6.766962890625e+02,1.276054978371e+00,0.000000000000e+00,1,1.406850069761e-01,1.256850063801e-01,0.000000000000e+00,-5.042303814068e-12
3.172816475853e-03,3.944922447205e+00,6.672567749023e+01,7.284082794189e+01,6.768116455078e+02,1.292836904526e+00,0.000000000000e+00,1,1.411000043154e-01,1.261000037193e-01,0.000000000000e+00,-5.034675801263e-12
3.163451794535e-03,3.947839498520e+00,6.645362854004e+01,7.275953674316e+01,6.769270019531e+02,1.309618830681e+00,0.000000000000e+00,1,1.415150016546e-01,1.265150010586e-01,0.000000000000e+00,-5.027047354778e-12
3.153984667733e-03,3.950800180435e+00,6.617855072021e+01,7.267702484131e+01,6.770449829102e+02,1.322816491127e+00,0.000000000000e+00,1,1.419299989939e-01,1.269299983978e-01,0.000000000000e+00,-5.019418908292e-12
3.143091453239e-03,3.954366683960e+00,6.586132049561e+01,7.257747650146e+01,6.771995239258e+02,1.286049604416e+00,0.000000000000e+00,1,1.423449963331e-01,1.273449957371e-01,0.000000000000e+00,-5.011790895487e-12
3.132198005915e-03,3.957933187485e+00,6.554407501221e+01,7.247792816162e+01,6.773540649414e+02,1.249281406403e+00,0.000000000000e+00,1,1.427600085735e-01,1.277600079775e-01,0.000000000000e+00,-5.004162449002e-12
3.122665220872e-03,3.961088180542e+00,6.526672363281e+01,7.239080810547e+01,6.774829101562e+02,1.158980250359e+00,0.000000000000e+00,1,1.431750059128e-01,1.281750053167e-01,0.000000000000e+00,-4.996534002516e-12
3.113257465884e-03,3.964205265045e+00,6.499303436279e+01,7.230483245850e+01,6.776093750000e+02,1.063756465912e+00,0.000000000000e+00,1,1.435900032520e-01,1.285900026560e-01,0.000000000000e+00,-4.988905989711e-12
3.103849943727e-03,3.967322349548e+00,6.471935272217e+01,7.221885681152e+01,6.777357788086e+02,9.685325622559e-01,0.000000000000e+00,1,1.440050005913e-01,1.290049999952e-01,0.000000000000e+00,-4.981277543226e-12
3.094442188740e-03,3.970439434052e+00,6.444566345215e+01,7.213287353516e+01,6.778622436523e+02,8.733087182045e-01,0.000000000000e+00,1,1.444199979305e-01,1.294199973345e-01,0.000000000000e+00,-4.973649096740e-12
3.085034200922e-03,3.973556756973e+00,6.417196655273e+01,7.204689788818e+01,6.779887084961e+02,7.780814170837e-01,0.000000000000e+00,1,1.448350101709e-01,1.298350095749e-01,0.000000000000e+00,-4.966021083935e-12
3.076330991462e-03,3.976549863815e+00,6.391881179810e+01,7.196470642090e+01,6.781113891602e+02,7.640760540962e-01,0.000000000000e+00,1,1.452500075102e-01,1.302500069141e-01,0.000000000000e+00,-4.958392637450e-12
3.067848738283e-03,3.979504108429e+00,6.367209625244e+01,7.188370513916e+01,6.782328491211e+02,7.755529284477e-01,0.000000000000e+00,1,1.456650048494e-01,1.306650042534e-01,0.000000000000e+00,-4.950764190964e-12
3.059366485104e-03,3.982458591461e+00,6.342538070679e+01,7.180270385742e+01,6.783543090820e+02,7.870297431946e-01,0.000000000000e+00,1,1.460800021887e-01,1.310800015926e-01,0.000000000000e+00,-4.943136178159e-12
3.050884231925e-03,3.985412836075e+00,6.317866516113e+01,7.172169494629e+01,6.784758300781e+02,7.985066175461e-01,0.000000000000e+00,1,1.464949995279e-01,1.314949989319e-01,0.000000000000e+00,-4.935507731674e-12
3.042401978746e-03,3.988367319107e+00,6.293194961548e+01,7.164069366455e+01,6.785972900391e+02,8.099834918976e-01,0.000000000000e+00,1,1.469099968672e-01,1.319099962711e-01,0.000000000000e+00,-4.927879285188e-12
3.033919492736e-03,3.991321802139e+00,6.268522644043e+01,7.155969238281e+01,6.787187500000e+02,8.214607238770e-01,0.000000000000e+00,1,1.473250091076e-01,1.323250085115e-01,0.000000000000e+00,-4.920251272383e-12
3.025469603017e-03,3.994180917740e+00,6.244154357910e+01,7.148155975342e+01,6.788350219727e+02,7.912121415138e-01,0.000000000000e+00,1,1.477400064468e-01,1.327400058508e-01,0.000000000000e+00,-4.912622825898e-12
3.017076291144e-03,3.996874332428e+00,6.220313644409e+01,7.140840911865e+01,6.789422607422e+02,6.884710788727e-01,0.000000000000e+00,1,1.481550037861e-01,1.331550031900e-01,0.000000000000e+00,-4.904994813093e-12
3.008675063029e-03,3.999575376511e+00,6.196442031860e+01,7.133504486084e+01,6.790499267578e+02,5.856806635857e-01,0.000000000000e+00,1,1.485700011253e-01,1.335700005293e-01,0.000000000000e+00,-4.897366366607e-12
2.999624004588e-03,4.002925872803e+00,6.169985961914e+01,7.124360656738e+01,6.791909790039e+02,4.787547290325e-01,0.000000000000e+00,1,1.489849984646e-01,1.339849978685e-01,0.000000000000e+00,-4.889737920122e-12
2.990572946146e-03,4.006276130676e+00,6.143529891968e+01,7.115217590332e+01,6.793320922852e+02,3.718287944794e-01,0.000000000000e+00,1,1.493999958038e-01,1.343999952078e-01,0.000000000000e+00,-4.882109907317e-12
2.982661360875e-03,4.009163379669e+00,6.120584487915e+01,7.107415008545e+01,6.794500122070e+02,3.035005927086e-01,0.000000000000e+00,1,1.498150080442e-01,1.348150074482e-01,0.000000000000e+00,-4.874481460831e-12
2.975328825414e-03,4.011815547943e+00,6.099424362183e+01,7.100293731689e+01,6.795561523438e+02,2.547923326492e-01,0.000000000000e+00,1,1.502300053835e-01,1.352300047874e-01,0.000000000000e+00,-4.866853014346e-12
2.967996522784e-03,4.014467716217e+00,6.078264236450e+01,7.093171691895e+01,6.796622924805e+02,2.060840874910e-01,0.000000000000e+00,1,1.506450027227e-01,1.356450021267e-01,0.000000000000e+00,-4.859225001541e-12
2.960664220154e-03,4.017119407654e+00,6.057104110718e+01,7.086050415039e+01,6.797684936523e+02,1.573758274317e-01,0.000000000000e+00,1,1.510600000620e-01,1.360599994659e-01,0.000000000000e+00,-4.851596555056e-12
2.953331684694e-03,4.019771575928e+00,6.035943984985e+01,7.078929138184e+01,6.798746337891e+02,1.086675599217e-01,0.000000000000e+00,1,1.514749974012e-01,1.364749968052e-01,0.000000000000e+00,-4.843968108570e-12
2.945999149233e-03,4.022423744202e+00,6.014783096313e+01,7.071807861328e+01,6.799807739258e+02,5.995755270123e-02,0.000000000000e+00,1,1.518900096416e-01,1.368900090456e-01,0.000000000000e+00,-4.836340095765e-12
2.936547854915e-03,4.025831222534e+00,5.987785720825e+01,7.062615203857e+01,6.801203613281e+02,2.390777319670e-02,0.000000000000e+00,1,1.523050069809e-01,1.373050063848e-01,0.000000000000e+00,-4.828711649280e-12
2.927003894001e-03,4.029271602631e+00,5.960532760620e+01,7.053331756592e+01,6.802613525391e+02,-1.158801838756e-02,0.000000000000e+00,1,1.527200043201e-01,1.377200037241e-01,0.000000000000e+00,-4.821083202794e-12
2.917459933087e-03,4.032711982727e+00,5.933279800415e+01,7.044048309326e+01,6.804024047852e+02,-4.708380997181e-02,0.000000000000e+00,1,1.531350016594e-01,1.381350010633e-01,0.000000000000e+00,-4.813455189989e-12
2.907915739343e-03,4.036152839661e+00,5.906026840210e+01,7.034764862061e+01,6.805434570312e+02,-8.257960528135e-02,0.000000000000e+00,1,1.535499989986e-01,1.385499984026e-01,0.000000000000e+00,-4.805826743504e-12
2.898371778429e-03,4.039593219757e+00,5.878773880005e+01,7.025482177734e+01,6.806844482422e+02,-1.180753931403e-01,0.000000000000e+00,1,1.539649963379e-01,1.389649957418e-01,0.000000000000e+00,-4.798198297018e-12
2.891168929636e-03,4.042141914368e+00,5.858467102051e+01,7.018696594238e+01,6.807855834961e+02,-8.123884350061e-02,0.000000000000e+00,1,1.543800085783e-01,1.393800079823e-01,0.000000000000e+00,-4.790570284213e-12
2.884914865717e-03,4.044386386871e+00,5.840921020508e+01,7.012776184082e+01,6.808726806641e+02,-3.447664529085e-02,0.000000000000e+00,1,1.547950059175e-01,1.397950053215e-01,0.000000000000e+00,-4.782941837728e-12
2.878660801798e-03,4.046630859375e+00,5.823374938965e+01,7.006855010986e+01,6.809598388672e+02,1.228555291891e-02,0.000000000000e+00,1,1.552100032568e-01,1.402100026608e-01,0.000000000000e+00,-4.775313391242e-12
2.872406737879e-03,4.048875331879e+00,5.805829238892e+01,7.000934600830e+01,6.810469360352e+02,5.904775112867e-02,0.000000000000e+00,1,1.556250005960e-01,1.406250000000e-01,0.000000000000e+00,-4.767685378437e-12
2.866152673960e-03,4.051119804382e+00,5.788283157349e+01,6.995014190674e+01,6.811340332031e+02,1.058099493384e-01,0.000000000000e+00,1,1.560399979353e-01,1.410399973392e-01,0.000000000000e+00,-4.760056931952e-12
2.859898377210e-03,4.053364276886e+00,5.770736694336e+01,6.989093017578e+01,6.812211914062e+02,1.525738239288e-01,0.000000000000e+00,1,1.564550101757e-01,1.414550095797e-01,0.000000000000e+00,-4.752428485466e-12
2.853644313291e-03,4.055608749390e+00,5.753190612793e+01,6.983172607422e+01,6.813082885742e+02,1.993360370398e-01,0.000000000000e+00,1,1.568700075150e-01,1.418700069189e-01,0.000000000000e+00,-4.744800472661e-12
